gene1,gene2,avgdeg,avgbet,avgclose,avgcore,avgcons,avgecc,avgeigen_cen,avghub_score,avgneighbor1,avgneighbor2,avgneighbor3,avgneighbor4,avgneighbor5,avgneighbor6,avgtriangle,avgcommon_neighbor,comm.detect,shortest_path,cohesion,adhesion
55869,3717,18.5,51578.5,0,9.5,0.5,15.5,0,0,19.5,573.5,4568.5,10447,15098.5,17824.5,51,18.5,0,3,32,35
55869,6256,25.5,326753,0,10,0.5,15.5,0,0,26.5,661.5,4380,10248,15275.5,18121.5,79,25.5,0,3,11,11
8924,140775,34,139882.5,0,10.5,0,15.5,0,0,35,970.5,5995,12320.5,15852.5,18141.5,70,34,0,3,3,3
3074,3065,151.5,1805779,0,11,0.5,15,0,0,152.5,2008,6025,12314,16449.5,18510.5,1040.5,151.5,0,4,3,3
3091,4134,69,837431.5,0,14,0,14.5,0,0,70,2419.5,9329.5,14762.5,17538,19095.5,270.5,69,0,2,35,35
3091,2322,68.5,836857,0,13.5,0,15,0,0,69.5,1977.5,7303.5,13406,16853,18610.5,271,68.5,0,2,20,20
3383,80176,8,7402,0,7.5,0,15,0,0,9,384.5,5686,11544.5,16062.5,18104.5,1,8,0,2,17,17
3383,5351,7,4349,0,6.5,0,15.5,0,0,8,557.5,5772,11425.5,15705.5,17946,1.5,7,0,3,12,12
3383,23569,6.5,3641.5,0,6,0,15,0,0,7.5,647.5,6713.5,12880.5,16500,18295.5,3,6.5,0,3,20,20
3383,1969,17,34198.5,0,12.5,0,15,0,0,18,1374,7323,12671.5,16376.5,18272.5,18,17,0,3,13,13
3480,1263,22.5,69263,0,12.5,0,15,0,0,23.5,1737,8565,14383.5,17277.5,18602,40.5,22.5,0,2,27,27
3609,55920,44,193333,0,13,0,14,0,0,45,1756.5,8192,13027,16875.5,18760.5,211.5,44,0,3,16,16
3716,6790,48.5,216224,0,16.5,0,15,0,0,49.5,1641.5,8857,14414,17204.5,18698.5,77.5,48.5,0,2,3,3
3717,142,87,344079,0,19.5,0,14.5,0,0,88,2270.5,9510.5,14778,17423,19002.5,356,87,0,3,3,3
3717,10013,65.5,838162.5,0,19,0,14.5,0,0,66.5,2151.5,9533,14807.5,17471.5,18928,156,65.5,0,4,3,3
3717,1263,21,52956,0,12,0,15,0,0,22,931,7910.5,14135.5,17085.5,18541,52.5,21,0,3,3,3
3717,55869,18.5,51578.5,0,9.5,0.5,15.5,0,0,19.5,573.5,4568.5,10447,15098.5,17824.5,51,18.5,0,3,3,3
3717,6093,23.5,72859,0,12,0,15,0,0,24.5,880.5,6765,12682.5,16350.5,18307,53,23.5,0,3,3,3
3718,713,6,14217,0,4.5,0.5,15.5,0,0,7,112.5,2759.5,9719.5,14886.5,17441,4,6,0,4,3,3
3718,10988,6,14217,0,4.5,0.5,15.5,0,0,7,118.5,3159.5,10172.5,15256,17574.5,4,6,0,3,3,3
25959,9341,13,9241.5,0,9,0,15.5,0,0,14,1290,6398.5,11691.5,15747.5,18054.5,32,13,0,2,14,14
25959,5297,5,4350,0,5,0,15.5,0,0,6,948,5943,11648.5,15954.5,18103,1.5,5,0,3,6,6
3764,51185,18.5,60487.5,0,9.5,0.5,15.5,0,0,19.5,983.5,6292.5,12730,16268,18123.5,30,18.5,0,3,8,8
23030,9696,8,814,0,7,0.5,16.5,0,0,9,353.5,3615.5,7663.5,12788,15584.5,20,8,0,3,3,3
9817,26155,35,131476,0,15.5,0,15,0,0,36,1548.5,8781.5,14760.5,17320,18556.5,56,35,0,2,10,10
3815,84444,21,54165.5,0,13.5,0,15,0,0,22,573.5,6497,12007.5,16183.5,18189,37,21,0,3,6,6
3815,54106,15.5,51826,0,9,0,15.5,0,0,16.5,391,4565,10999.5,15698,17813,30,15.5,0,3,129,135
3815,4134,18,52763,0,11.5,0,15,0,0,19,930,7391,12966.5,16614.5,18439,31,18,0,2,131,135
3815,6795,16,52064,0,9.5,0,15.5,0,0,17,525.5,6138,12552,16306.5,18197.5,31,16,0,2,56,56
3815,6319,17,52282.5,0,10.5,0,15.5,0,0,18,1146.5,7175,12155.5,16159.5,18176.5,31,17,0,2,36,38
65095,79019,10,941.5,0,9,0,16,0,0,11,280.5,2992.5,9367.5,13957.5,17092.5,26,10,0,3,7,7
65095,332,16.5,17876,0,12,0,15.5,0,0,17.5,600,6036.5,12397,16187,18031.5,26,16.5,0,2,17,17
65095,5127,9,14069.5,0,8.5,0,15.5,0,0,10,718.5,5860,11681,16100.5,17978.5,15.5,9,0,3,5,5
65095,5888,41.5,205999,0,15.5,0,15.5,0,0,42.5,1180,7145,13003,16482,18155,85.5,41.5,0,3,17,17
65095,1870,8,270.5,0,8,0,15.5,0,0,9,390.5,4590,11008,15717,17802.5,16,8,0,3,17,17
3932,1021,30.5,72698,0,14.5,0,15,0,0,31.5,1159.5,8097,13421.5,16928,18506,45.5,30.5,0,4,2,2
3932,142,89,356207,0,18.5,0,14.5,0,0,90,2366,9649,14883.5,17484.5,19012.5,325.5,89,0,4,15,15
3932,1019,41,135449,0,17.5,0,15,0,0,42,1591,8974,14538.5,17298,18768,67.5,41,0,3,18,18
3932,84444,26.5,66047,0,13.5,0,15,0,0,27.5,879,7322,13095,16701.5,18422.5,27.5,26.5,0,3,6,6
3932,1022,35.5,90920.5,0,16.5,0,15,0,0,36.5,1462,8749.5,14498,17285,18721,69.5,35.5,0,4,17,17
3932,22983,21.5,63750,0,9.5,0,15.5,0,0,22.5,827,7129,12959.5,16534,18375.5,21,21.5,0,3,18,18
3984,596,32.5,200082.5,0,13,0,15,0,0,33.5,1220.5,7774,13296.5,16681.5,18408.5,42.5,32.5,0,3,24,24
3984,238,11.5,28223,0,8,0,15,0,0,12.5,503,6147.5,12604,16368.5,18282.5,5,11.5,0,3,19,19
84823,1870,7.5,2538,0,7,0,15,0,0,8.5,898,6087,11614,16132.5,18127.5,6,7.5,0,3,11,11
51690,1870,11,1319,0,8.5,0,15.5,0,0,12,265.5,4449,11009,15770,17890.5,34.5,11,0,3,15,15
4067,596,59,316456.5,0,18,0,15,0,0,60,2281,9555,14574,17270,18613.5,91,59,0,3,8,8
10988,2322,3.5,363.5,0,3.5,0.5,16,0,0,4.5,152.5,2878,10271.5,15334.5,17554.5,1.5,3.5,0,3,20,20
10988,3718,6,14217,0,4.5,0.5,15.5,0,0,7,118.5,3159.5,10172.5,15256,17574.5,4,6,0,3,23,24
4134,3815,18,52763,0,11.5,0,15,0,0,19,930,7391,12966.5,16614.5,18439,31,18,0,3,18,18
4134,2064,49.5,198647.5,0,13,0,15,0,0,50.5,1848.5,8672,14160.5,17210.5,18802.5,178.5,49.5,0,2,33,33
4134,2322,6.5,1301.5,0,6.5,0,15.5,0,0,7.5,704,5766,12508.5,16443,18207,2.5,6.5,0,2,20,20
22983,1969,14.5,30646,0,10.5,0,15.5,0,0,15.5,1345.5,7177.5,12787.5,16454.5,18307.5,18,14.5,0,3,9,9
22983,6714,67,481490.5,0,11.5,0,15.5,0,0,68,2252.5,8178,13424,16760.5,18487,261.5,67,0,2,9,9
22983,1870,4,170.5,0,4,0,15.5,0,0,5,301,5001,11362.5,15917,18040.5,3,4,0,3,9,9
22983,596,28,186670,0,10.5,0,15.5,0,0,29,1218,7766.5,13367.5,16705,18378.5,40,28,0,2,9,9
22983,25,44,264878,0,11.5,0,15.5,0,0,45,1579.5,7956,13428,16747.5,18454,153,44,0,2,9,9
22983,2475,33,176541,0,10.5,0,15.5,0,0,34,1179,7533.5,13116,16676,18472,50,33,0,3,9,9
22983,3932,21.5,63750,0,9.5,0,15.5,0,0,22.5,827,7129,12959.5,16534,18375.5,21,21.5,0,3,9,9
4145,4094,5.5,2294,0,5.5,0,15,0,0,6.5,297,4353,11605.5,15918.5,17937.5,2.5,5.5,0,3,21,21
4145,1269,2.5,31.5,0,2.5,0.5,16,0,0,3.5,178.5,4181.5,11064.5,15524,17673.5,0.5,2.5,0,2,30,30
4145,92840,4.5,919.5,0,4,0,16.5,0,0,5.5,95,2305.5,8593.5,13513.5,16792.5,1,4.5,0,3,7,7
4174,55835,36.5,102201.5,0,17,0,14.5,0,0,37.5,1981,8293.5,13267,16857.5,18612,110.5,36.5,0,3,4,4
4193,2872,126.5,1395678,0,14.5,0,14.5,0,0,127.5,2427.5,8025.5,13707,17024.5,18784.5,640.5,126.5,0,3,3,3
4212,1107,41.5,122433,0,12,0,15.5,0,0,42.5,1248,5666.5,12506.5,16381.5,18287,212.5,41.5,0,3,19,19
4212,9611,38.5,117380,0,12,0,15.5,0,0,39.5,1131,5632,12389.5,16379.5,18287,134,38.5,0,2,20,20
4233,8493,17.5,35295.5,0,12.5,0,15.5,0,0,18.5,1504,8299.5,14381.5,17130,18533.5,31.5,17.5,0,3,1,1
4233,2872,15,32852.5,0,10,0,15.5,0,0,16,1126,6645.5,12834.5,16482.5,18283.5,28,15,0,3,1,1
4233,5292,21,38854,0,15,0,15.5,0,0,22,1701.5,8698.5,14241.5,17096,18472,34.5,21,0,2,1,1
4233,84444,19.5,34550,0,13.5,0,15.5,0,0,20.5,1195,7312.5,13023,16598,18291,34.5,19.5,0,4,1,1
4233,8737,36.5,97985,0,17,0,15.5,0,0,37.5,2113,9001.5,14302,17033,18487.5,118,36.5,0,3,1,1
4233,1786,40.5,119489,0,18.5,0,15.5,0,0,41.5,2183,9118.5,14631,17268.5,18761,176.5,40.5,0,3,1,1
4233,22983,14.5,32253,0,9.5,0,16,0,0,15.5,1143,7119.5,12887.5,16430.5,18244,28,14.5,0,3,1,1
11343,332,11.5,17732.5,0,7,0.5,15.5,0,0,12.5,378,4246.5,11093.5,15109,17626,12.5,11.5,0,2,11,11
11343,5347,60.5,840957.5,0,10.5,0.5,15.5,0,0,61.5,1576,5755,11792,15568.5,18040.5,114,60.5,0,4,10,10
11343,6790,37,194630.5,0,10.5,0.5,15.5,0,0,38,1220,5536.5,11732,15467.5,17863.5,62.5,37,0,3,11,11
2872,10038,7,13467.5,0,6,0,15,0,0,8,433.5,5023.5,11678,16168.5,18180,1.5,7,0,3,3,3
8777,54793,10.5,33248,0,7,0,16,0,0,11.5,794.5,6257.5,11591.5,15750.5,18065.5,10.5,10.5,0,3,15,15
84954,1855,8,21021,0,5,0.5,15.5,0,0,9,312,3829.5,10092,14570,17747.5,6,8,0,4,7,7
84954,11079,2.5,161,0,2.5,0.5,16,0,0,3.5,467.5,3046,9748,14212.5,17333.5,0,2.5,0,3,7,7
4534,66036,7.5,2893,0,5,0,16,0,0,8.5,104.5,2970.5,10062.5,14969.5,17401.5,0.5,7.5,0,2,8,8
2475,84444,38,178838,0,14.5,0,15,0,0,39,1231,7726.5,13251.5,16843.5,18519,56.5,38,0,4,6,6
2475,140739,34,176568.5,0,11,0,15.5,0,0,35,1064,5931.5,12077,16127.5,18225.5,51,34,0,4,10,10
2475,54106,32.5,176498.5,0,10,0,15.5,0,0,33.5,1048.5,5794.5,12243.5,16358,18143,49.5,32.5,0,3,10,10
2475,2322,34.5,176861,0,12,0,15.5,0,0,35.5,1145.5,6594.5,12854,16589.5,18284,51,34.5,0,3,10,10
2475,5798,38,185692.5,0,13,0,15,0,0,39,1167.5,7508,13786.5,16947,18433,51.5,38,0,5,2,2
112939,1870,7,14543.5,0,5.5,0,15,0,0,8,314.5,4698,12138.5,16282.5,18003.5,5,7,0,3,26,27
4683,1956,206.5,3444062,0,20.5,0,14.5,0,0,207.5,3599,10368,15375,17771,19085.5,895,206.5,0,2,21,21
4683,660,24,24363.5,0,13,0,14.5,0,0,25,1148.5,7507,14151,17087.5,18586,97,24,0,2,17,17
56926,9696,4,1727.5,0,3,0.5,17,0,0,5,682,3285,6984.5,12232,15273.5,3,4,0,4,3,3
4782,8863,8,13238.5,0,4.5,0.5,16,0,0,9,119,2106,7454,13046.5,16818,8,8,0,3,3,3
4782,10277,13.5,21793.5,0,8.5,0,15,0,0,14.5,706,6162.5,12554,15875.5,18155.5,14,13.5,0,2,31,31
55505,7314,11,48386.5,0,9.5,0,15.5,0,0,12,467.5,5682,12253.5,15588.5,17913.5,9.5,11,0,3,2,2
10811,55651,3.5,504.5,0.5,3,0.5,8.5,0,0,4.5,60.5,1929.5,5304,7692,8895.5,3.5,3.5,0,4,11,11
8856,2322,10.5,2170,0,9.5,0,15.5,0,0,11.5,596,5643,12762,16503,18162.5,13.5,10.5,0,3,4,4
4902,142678,4,8810,0,4,0,16.5,0,0,5,96.5,2169,6152,12030.5,16037.5,0.5,4,0,3,26,27
10762,55835,26.5,29072.5,0,13.5,0,15,0,0,27.5,810.5,7096,12158,16353.5,18312.5,49,26.5,0,3,4,4
23636,11130,24,58977,0,12,0,15.5,0,0,25,617,6176,12079,16057,18082.5,41.5,24,0,4,7,7
8481,388324,31,96596,0,11,0,16,0,0,32,1002,6042.5,11804,16085,18025,100.5,31,0,3,9,9
5058,6795,18,75869.5,0,8.5,0,15.5,0,0,19,961.5,7168.5,13906,16966,18503,21.5,18,0,2,52,52
5058,6790,53,270261,0,17,0,15,0,0,54,1981,9454,14940,17490,18856.5,83,53,0,2,52,52
142,6795,70.5,292739.5,0,12,0,15,0,0,71.5,1872,7972,14280,17172,18790.5,306,70.5,0,2,56,56
142,3984,75,305956.5,0,14.5,0,14.5,0,0,76,1870.5,8145.5,13529,16858,18765,308,75,0,3,1,1
142,2322,72,292864,0,13.5,0,15,0,0,73,1834.5,7199,13338,16795,18547,306.5,72,0,2,20,20
142,7297,73.5,295237,0,15,0,14.5,0,0,74.5,1940,8472,13720,16975.5,18799.5,307,73.5,0,3,27,27
142,581,79.5,315486.5,0,17,0,14.5,0,0,80.5,2296.5,9658.5,15024,17533,18931,317.5,79.5,0,3,6,6
10038,54106,6,12825.5,0,5,0,15.5,0,0,7,320,3758.5,10858.5,15798.5,17811.5,1,6,0,3,9,9
10038,1813,11.5,25760.5,0,7.5,0,15.5,0,0,12.5,379.5,4849.5,11263.5,15708,17957.5,1.5,11.5,0,3,9,9
10038,84444,11.5,15165,0,9.5,0,15,0,0,12.5,502.5,5690.5,11866.5,16284,18187.5,8,11.5,0,3,6,6
10038,7297,9.5,15561,0,8.5,0,15,0,0,10.5,522.5,5831.5,11851,16210.5,18205,3,9.5,0,3,9,9
10038,2872,7,13467.5,0,6,0,15,0,0,8,433.5,5023.5,11678,16168.5,18180,1.5,7,0,4,3,3
10038,1814,7.5,24935.5,0,6,0,15.5,0,0,8.5,331.5,4270,11015.5,15686.5,17849.5,1.5,7.5,0,3,9,9
10038,2322,8,13188,0,7,0,15.5,0,0,9,417,4558.5,11469,16030,17952.5,2.5,8,0,3,9,9
84333,55325,10.5,1733.5,0,8,0,15.5,0,0,11.5,214,3524.5,10024,14341,17395,45.5,10.5,0,4,6,6
5163,1786,43,110907,0,18,0,15,0,0,44,1607,8156,13565.5,16885,18686,196.5,43,0,3,8,8
283871,2322,4,460,0,4,0,16,0,0,5,187.5,3155,10561,15470,17679.5,1.5,4,0,4,9,9
283871,6790,37.5,194727,0,11,0,15.5,0,0,38.5,1244.5,6213.5,12537,16371,18276.5,62.5,37.5,0,3,9,9
5298,25959,6,13503.5,0,5.5,0,15.5,0,0,7,1267.5,6846,11874.5,15916.5,18098,3,6,0,3,1,1
51588,261734,18.5,28351.5,0,12,0,15.5,0,0,19.5,687,5873.5,11907,16096.5,18074,25.5,18.5,0,3,19,19
51588,9696,16,27982.5,0,10,0.5,16.5,0,0,17,627.5,4117.5,7734.5,12801.5,15613,23.5,16,0,3,3,3
5292,4233,21,38854,0,15,0,15.5,0,0,22,1701.5,8698.5,14241.5,17096,18472,34.5,21,0,3,1,1
5300,8668,38,136564,0,17,0,15,0,0,39,1928.5,9130,13898,17131.5,18659,103.5,38,0,3,5,5
5330,2314,8.5,22630.5,0,6,0,15.5,0,0,9.5,1056.5,5437.5,11288.5,14873.5,17661,6.5,8.5,0,4,4,5
5335,331,60,252655,0,18,0,15,0,0,61,1941.5,9506,14046,17102.5,18646.5,131.5,60,0,4,3,3
5335,6256,45,353611.5,0,17.5,0,15,0,0,46,1310,8238,13176.5,16990,18857,123.5,45,0,4,3,3
10226,5351,4.5,801.5,0,4.5,0,16,0,0,5.5,385,4087.5,10132.5,14861,17424.5,1,4.5,0,4,8,8
10226,9341,12,6629,0,8,0,16,0,0,13,711,4369.5,10224,14840,17458,31,12,0,3,8,8
10226,712,3,266.5,0,3,0,16,0,0,4,169,3676.5,9892.5,14724,17370.5,0,3,0,3,8,8
10226,1263,4.5,1426,0,4.5,0,15.5,0,0,5.5,384.5,4999,11548.5,15621.5,17717,1.5,4.5,0,3,8,8
5347,2322,63,841321,0,13,0,15.5,0,0,64,1675,7017,13188,16760,18496,115.5,63,0,3,20,20
5347,11343,60.5,840957.5,0,10.5,0.5,15.5,0,0,61.5,1576,5755,11792,15568.5,18040.5,114,60.5,0,3,11,11
1263,9212,37,163524,0,13,0,15,0,0,38,1443,8424,14391.5,17267,18633.5,45.5,37,0,3,2,2
5465,222484,17.5,48263.5,0,10,0,15,0,0,18.5,865.5,7241,13169.5,16739,18420,7.5,17.5,0,4,6,6
7001,3421,10,9369.5,0,6.5,0,15.5,0,0,11,418.5,4758.5,10959.5,14788,17625.5,10,10,0,3,24,24
5591,3717,66.5,269288.5,0,19.5,0,14.5,0,0,67.5,2585.5,9448,14679,17313,18848,219,66.5,0,2,10,10
5725,55920,15.5,9430.5,0,11.5,0,14.5,0,0,16.5,862.5,7292,12191,16364,18359,34,15.5,0,3,12,12
9978,29880,55.5,621037.5,0,11.5,0,15.5,0,0,56.5,1705,7729,13238.5,16230,18236,222,55.5,0,3,34,34
5979,1022,27,93339.5,0,15.5,0,15,0,0,28,1313,8492.5,14312.5,17246,18782,73,27,0,3,17,17
6093,3717,23.5,72859,0,12,0,15,0,0,24.5,880.5,6765,12682.5,16350.5,18307,53,23.5,0,3,17,17
6093,142,74.5,313781,0,13.5,0,14.5,0,0,75.5,2017,7912.5,13428.5,16759.5,18676.5,307,74.5,0,3,15,15
6093,2322,8.5,21644,0,6,0,15.5,0,0,9.5,444.5,4453.5,11242.5,15722.5,17851.5,3.5,8.5,0,4,17,17
6256,2322,28,327116.5,0,12.5,0,15.5,0,0,29,786,5863,12393,16563,18474.5,80.5,28,0,3,8,8
6256,1956,210.5,3749329.5,0,20,0,15,0,0,211.5,3325.5,9787.5,14763.5,17735,19331,877.5,210.5,0,3,8,8
9667,60672,6.5,3201.5,0,6.5,0,15,0,0,7.5,651,5913,12202.5,16413,18312,4.5,6.5,0,3,32,35
9667,142678,7,3980,0,7,0,15.5,0,0,8,631,5796.5,12183,16423.5,18364.5,4.5,7,0,2,26,27
9667,81669,5.5,1160.5,0,5.5,0,15.5,0,0,6.5,587,4947,11508,15978,18018.5,4,5.5,0,3,22,22
9667,5195,12.5,21982.5,0,8.5,0,15.5,0,0,13.5,703,6544.5,12222,16194.5,18130.5,10,12.5,0,4,3,3
9667,9696,4.5,1085.5,0,4.5,0.5,16.5,0,0,5.5,540,3686,7633.5,12756,15553.5,4,4.5,0,3,3,3
9667,1855,11.5,22106.5,0,8.5,0,15,0,0,12.5,827,6938.5,12571,16590,18536,10,11.5,0,2,10,10
90378,23028,56.5,1238678.5,0,11,0.5,15.5,0,0,57.5,1350,5374,10331.5,14872.5,17931,145,56.5,0,3,11,11
6319,2322,5.5,821,0,5.5,0,16,0,0,6.5,920.5,5550,11697.5,15988,17944.5,2.5,5.5,0,3,20,20
6319,3815,17,52282.5,0,10.5,0,15.5,0,0,18,1146.5,7175,12155.5,16159.5,18176.5,31,17,0,3,18,18
10291,222484,26.5,44229.5,0,14,0,15,0,0,27.5,892.5,7238,12251,16414,18318,68,26.5,0,3,7,7
10291,1024,42.5,81207.5,0,23,0,14.5,0,0,43.5,995.5,7514,12868,16896,18661.5,325,42.5,0,4,1,1
8175,1870,26.5,18257,0,12,0,14.5,0,0,27.5,626,5962,12161,16459,18263,137,26.5,0,3,30,31
6449,60672,15,296808.5,0,8.5,0,15,0,0,16,882,6664,13118,16517.5,18310,15.5,15,0,3,17,17
6469,1956,186,3422576.5,0,11,0.5,15.5,0,0,187,2677,5991.5,10842.5,14761.5,17609,798.5,186,0,2,15,15
6608,6795,2.5,421,0,2.5,0,15.5,0,0,3.5,240,4121,11828.5,16015,18013.5,1,2.5,0,2,11,11
6608,2322,4,545.5,0,4,0,15.5,0,0,5,202.5,3348,10886.5,15638,17770,1.5,4,0,3,11,11
6714,84444,72,483787.5,0,15.5,0,15,0,0,73,2304.5,8371,13559.5,16928,18534,268,72,0,4,6,6
6714,54106,66.5,481448,0,11,0,15.5,0,0,67.5,2122,6439,12551.5,16442.5,18158,261,66.5,0,3,36,38
55620,9636,35.5,99351,0,13,0,15.5,0,0,36.5,1564.5,8003.5,13375.5,16747.5,18442,39,35.5,0,3,4,4
55620,8668,13.5,8619.5,0,10,0,15.5,0,0,14.5,1160,7331.5,12290,16382,18341,62.5,13.5,0,2,16,16
55620,1855,10.5,21348,0,7.5,0,15.5,0,0,11.5,548.5,6410.5,12004.5,16177,18386,7.5,10.5,0,3,10,10
6794,60672,13,35534,0,9.5,0,15,0,0,14,770,6565,12983.5,16536.5,18338,11.5,13,0,2,32,35
6794,90326,11.5,33418,0,8,0,15.5,0,0,12.5,703.5,5415.5,11929.5,15785.5,17963.5,11.5,11.5,0,2,11,11
6788,596,42,213706,0,17,0,15,0,0,43,1539,8993.5,14644.5,17222,18626.5,70.5,42,0,2,38,38
3735,142,83,309170.5,0,18.5,0,14.5,0,0,84,2618.5,9281,14463.5,17323.5,18937.5,337,83,0,3,3,3
202018,2674,4,35508.5,0,3.5,0,16,0,0,5,703,3777.5,9931,14838.5,17524.5,3.5,4,0,3,5,5
202018,10747,3,17,0.5,3,0.5,8.5,0,0,4,690.5,3264.5,5869,7903.5,8996,3.5,3,0,4,5,5
202018,6095,6.5,11467,0,6,0,15,0,0,7.5,997.5,6051.5,11773,16095.5,18241,5,6.5,0,3,5,5
202018,7275,3,17,0,3,0.5,16,0,0,4,710,3918.5,10113,14262,17301,3.5,3,0,2,5,5
202018,84952,3,17,0,3,0.5,16,0,0,4,769,4465,10916,15431.5,17739,3.5,3,0,3,5,5
6942,6049,5,2551.5,0,5,0,15,0,0,6,435,5573.5,12568,16427.5,18323,1.5,5,0,2,53,53
7064,60672,3,2116,0,3,0.5,15.5,0,0,4,159,3618.5,10716,15465.5,17824,0.5,3,0,3,2,2
7064,90326,1.5,0,0,1.5,0.5,16,0,0,2.5,92.5,2469,9662,14714.5,17449.5,0.5,1.5,0,3,2,2
7064,5351,3.5,753,0,3.5,0.5,16,0,0,4.5,409.5,4164,10762,15326.5,17707,1,3.5,0,4,2,2
7064,55920,3,4807.5,0,3,0.5,15,0,0,4,425.5,4679.5,11026,15660,17969,0.5,3,0,3,2,2
7064,11315,23,113940,0,10,0.5,15.5,0,0,24,983,6258,12716.5,16317.5,18184,38.5,23,0,3,2,2
7078,9107,3,1729,0,2.5,0,16.5,0,0,4,27.5,1099.5,6956,12746.5,16467.5,0.5,3,0,3,35,36
54106,2475,32.5,176498.5,0,10,0,15.5,0,0,33.5,1048.5,5794.5,12243.5,16358,18143,49.5,32.5,0,3,10,10
54106,6714,66.5,481448,0,11,0,15.5,0,0,67.5,2122,6439,12551.5,16442.5,18158,261,66.5,0,3,10,10
54106,10038,6,12825.5,0,5,0,15.5,0,0,7,320,3758.5,10858.5,15798.5,17811.5,1,6,0,3,10,10
54106,596,27.5,186627.5,0,10,0,15.5,0,0,28.5,1087.5,6027.5,12495,16387,18049.5,39.5,27.5,0,2,10,10
54106,3815,15.5,51826,0,9,0,15.5,0,0,16.5,391,4565,10999.5,15698,17813,30,15.5,0,3,10,10
80351,2322,9,5372,0,7,0,16,0,0,10,293,4725,11337.5,15782.5,17823,2.5,9,0,2,20,20
7297,8841,55,221175.5,0,15,0,14.5,0,0,56,1612,8032,13247,16820.5,18675,186,55,0,4,3,3
7297,3065,155.5,1808515.5,0,15,0,14.5,0,0,156.5,2214,8603.5,13884,17090,18994,1042.5,155.5,0,3,3,3
7337,57534,71.5,456803,0,22,0,15.5,0,0,72.5,2133.5,9542.5,14166.5,17264,18888,388.5,71.5,0,2,6,6
59286,4066,4,12551,0,3,0,15.5,0,0,5,95.5,3099,9859.5,14230,17393.5,0,4,0,3,6,6
80700,9696,8,5734,0,5,0.5,16.5,0,0,9,776.5,4008,7285,12474.5,15446.5,9.5,8,0,3,3,3
29128,1870,23,131199,0,12.5,0,15,0,0,24,1099.5,6747,13059.5,16795.5,18542.5,62,23,0,2,10,10
400673,9696,1,0,0,1,1,17,0,0,2,13,675,5306,11612,14968.5,0,1,0,4,2,2
23339,9611,39,116996.5,0,12.5,0,15.5,0,0,40,1276,6459,12627,15831.5,18151.5,135,39,0,2,60,62
197407,80004,1,0,0,1,1,16,0,0,2,116,2659,7195.5,13106.5,16670,0,1,0,4,6,6
197407,4221,20,41498,0,10.5,0.5,16,0,0,21,981.5,4562,8704.5,13953,17194,48.5,20,0,3,28,29
197407,4504,1,0,0,1,1,16.5,0,0,2,8.5,184.5,3790,10801,15629.5,0,1,0,3,28,29
197407,6749,26.5,67331,0,10.5,0.5,15.5,0,0,27.5,1084,4527,8176.5,13807,17169,107.5,26.5,0,2,28,29
197407,23381,2.5,376.5,0,2.5,0.5,16,0,0,3.5,132,2745,7235,13194.5,16739.5,1.5,2.5,0,3,9,9
11130,23636,24,58977,0,12,0,15.5,0,0,25,617,6176,12079,16057,18082.5,41.5,24,0,2,12,12
